Interaction_ID,Date,Issue_Type,Status,Channel,Rating,CSAT,DSAT
25349,2025-01-24,Provisioning Issue,Received,Phone,4,1,0
25350,2025-01-20,Provisioning Issue,OK,Chat,1,0,1
25351,2025-01-14,Download/Install,Pending_Agent,Chat,4,1,0
25352,2025-01-27,How To,Pending_Agent,Chat,1,0,1
25353,2025-01-12,Activation Issue,Received,Phone,1,0,1
25354,2025-01-02,Download/Install,Callback,Chat,5,1,0
25355,2025-01-15,How To,Callback,Phone,4,1,0
25356,2025-01-09,How To,Callback,Chat,4,1,0
25357,2025-01-13,How To,Received,Phone,2,0,1
25358,2025-01-06,Provisioning Issue,Pending_Customer,Phone,4,1,0
25359,2025-01-08,Provisioning Issue,Pending_Customer,Chat,5,1,0
25360,2025-01-14,Activation Issue,OK,Phone,2,0,1
25361,2025-01-07,Provisioning Issue,Received,Chat,4,1,0
25362,2025-01-02,How To,Callback,Chat,4,1,0
25363,2025-01-15,Download/Install,Pending_Agent,Chat,3,0,0
25364,2025-01-29,How To,OK,Phone,4,1,0
25365,2025-01-04,How To,Pending_Customer,Phone,2,0,1
25366,2025-01-29,Update,Received,Phone,2,0,1
25367,2025-01-11,Download/Install,OK,Phone,5,1,0
25368,2025-01-18,Update,Pending_Customer,Phone,4,1,0
25369,2025-01-09,How To,Pending_Customer,Phone,4,1,0
25370,2025-01-12,Download/Install,Pending_Customer,Chat,1,0,1
25371,2025-01-05,Provisioning Issue,Callback,Phone,1,0,1
25372,2025-01-07,How To,Callback,Phone,1,0,1
25373,2025-01-04,Update,Received,Chat,5,1,0
25374,2025-01-25,Activation Issue,Received,Chat,4,1,0
25375,2025-01-29,How To,Pending_Agent,Chat,2,0,1
25376,2025-01-16,Update,Callback,Phone,5,1,0
25377,2025-01-14,Provisioning Issue,Received,Phone,3,0,0
25378,2025-01-25,Activation Issue,Received,Phone,4,1,0
25379,2025-01-10,Provisioning Issue,OK,Phone,4,1,0
25380,2025-01-21,How To,Pending_Customer,Phone,2,0,1
25381,2025-01-19,Provisioning Issue,Received,Chat,1,0,1
25382,2025-01-14,Activation Issue,Callback,Phone,1,0,1
25383,2025-01-09,Download/Install,Pending_Agent,Phone,2,0,1
25384,2025-01-30,Activation Issue,Callback,Chat,4,1,0
25385,2025-01-08,Activation Issue,Callback,Chat,3,0,0
25386,2025-01-01,Activation Issue,Pending_Customer,Chat,3,0,0
25387,2025-01-02,Update,Callback,Phone,2,0,1
25388,2025-01-26,Download/Install,Pending_Agent,Chat,3,0,0
25389,2025-01-31,Activation Issue,Received,Chat,2,0,1
25390,2025-01-14,Download/Install,Received,Chat,2,0,1
25391,2025-01-23,Update,Callback,Phone,4,1,0
25392,2025-01-28,Provisioning Issue,Pending_Agent,Phone,5,1,0
25393,2025-01-28,Provisioning Issue,OK,Chat,2,0,1
25394,2025-01-17,Update,Callback,Chat,2,0,1
25395,2025-01-23,Activation Issue,Callback,Chat,1,0,1
25396,2025-01-07,How To,Pending_Customer,Chat,2,0,1
25397,2025-01-30,Provisioning Issue,Callback,Phone,1,0,1
25398,2025-01-24,How To,Pending_Customer,Phone,3,0,0
25399,2025-01-12,Activation Issue,Callback,Chat,3,0,0
25400,2025-01-25,Activation Issue,Callback,Chat,4,1,0
25401,2025-01-13,Download/Install,Callback,Chat,4,1,0
25402,2025-01-27,Provisioning Issue,OK,Chat,5,1,0
25403,2025-01-07,Download/Install,Callback,Phone,4,1,0
25404,2025-01-20,Update,Pending_Agent,Phone,2,0,1
25405,2025-01-18,Download/Install,Received,Chat,2,0,1
25406,2025-01-16,Activation Issue,Received,Phone,5,1,0
25407,2025-01-13,Update,Pending_Customer,Chat,2,0,1
25408,2025-01-29,Update,OK,Chat,5,1,0
25409,2025-01-25,How To,Callback,Chat,5,1,0
25410,2025-01-29,Provisioning Issue,Received,Phone,1,0,1
25411,2025-01-01,Update,OK,Phone,1,0,1
25412,2025-01-02,Provisioning Issue,OK,Phone,1,0,1
25413,2025-01-27,Update,OK,Phone,1,0,1
25414,2025-01-04,Update,Callback,Chat,4,1,0
25415,2025-01-16,Provisioning Issue,Pending_Agent,Phone,1,0,1
25416,2025-01-28,Update,Pending_Agent,Chat,5,1,0
25417,2025-01-26,Provisioning Issue,OK,Chat,5,1,0
25418,2025-01-31,Download/Install,Callback,Phone,2,0,1
25419,2025-01-18,Update,Received,Chat,2,0,1
25420,2025-01-12,Activation Issue,Pending_Agent,Chat,1,0,1
25421,2025-01-23,How To,Pending_Customer,Chat,2,0,1
25422,2025-01-22,Download/Install,Callback,Chat,5,1,0
25423,2025-01-19,Activation Issue,Pending_Agent,Phone,5,1,0
25424,2025-01-06,Update,Pending_Agent,Phone,1,0,1
25425,2025-01-23,How To,Callback,Phone,3,0,0
25426,2025-01-12,Download/Install,Received,Chat,4,1,0
25427,2025-01-21,Activation Issue,Callback,Phone,5,1,0
25428,2025-01-23,Activation Issue,Received,Chat,4,1,0
25429,2025-01-24,Provisioning Issue,Pending_Agent,Chat,4,1,0
25430,2025-01-18,How To,Pending_Customer,Chat,3,0,0
25431,2025-01-13,Provisioning Issue,Received,Phone,1,0,1
25432,2025-01-28,Download/Install,Pending_Customer,Phone,4,1,0
25433,2025-01-14,Update,Callback,Chat,3,0,0
25434,2025-01-20,How To,OK,Chat,2,0,1
25435,2025-01-06,Activation Issue,Pending_Customer,Chat,4,1,0
25436,2025-01-20,Activation Issue,OK,Chat,1,0,1
25437,2025-01-31,Provisioning Issue,OK,Chat,4,1,0
25438,2025-01-07,Update,Pending_Agent,Chat,5,1,0
25439,2025-01-04,Download/Install,Received,Phone,1,0,1
25440,2025-01-01,How To,Received,Chat,5,1,0
25441,2025-01-03,Update,OK,Chat,3,0,0
25442,2025-01-21,Update,Pending_Agent,Phone,2,0,1
25443,2025-01-05,Activation Issue,Received,Chat,3,0,0
25444,2025-01-29,Activation Issue,Pending_Customer,Chat,3,0,0
25445,2025-01-12,Update,Pending_Agent,Chat,4,1,0
25446,2025-01-16,Download/Install,OK,Phone,3,0,0
25447,2025-01-12,Provisioning Issue,OK,Chat,2,0,1
25448,2025-01-24,How To,OK,Phone,3,0,0
25449,2025-01-22,Update,Pending_Customer,Phone,4,1,0
25450,2025-01-12,Update,Pending_Customer,Chat,4,1,0
25451,2025-01-31,Provisioning Issue,Received,Phone,3,0,0
25452,2025-01-13,Download/Install,Received,Chat,3,0,0
25453,2025-01-21,Update,Received,Phone,5,1,0
25454,2025-01-07,Activation Issue,Received,Phone,2,0,1
25455,2025-01-16,Download/Install,Callback,Phone,1,0,1
25456,2025-01-23,Update,Pending_Agent,Chat,1,0,1
25457,2025-01-08,Provisioning Issue,OK,Phone,4,1,0
25458,2025-01-13,Update,Pending_Customer,Chat,1,0,1
25459,2025-01-25,Update,Received,Chat,1,0,1
25460,2025-01-20,Update,Callback,Chat,4,1,0
25461,2025-01-09,Activation Issue,Pending_Customer,Phone,5,1,0
25462,2025-01-19,Download/Install,Pending_Customer,Chat,4,1,0
25463,2025-01-28,Activation Issue,Callback,Chat,1,0,1
25464,2025-01-20,Provisioning Issue,Received,Phone,4,1,0
25465,2025-01-09,Activation Issue,OK,Chat,2,0,1
25466,2025-01-27,Download/Install,OK,Chat,5,1,0
25467,2025-01-26,Update,OK,Chat,1,0,1
25468,2025-01-12,How To,Callback,Phone,4,1,0
25469,2025-01-31,Provisioning Issue,Callback,Phone,2,0,1
25470,2025-01-26,Activation Issue,OK,Phone,5,1,0
25471,2025-01-04,Activation Issue,Pending_Customer,Chat,5,1,0
25472,2025-01-31,Activation Issue,OK,Chat,3,0,0
25473,2025-01-27,How To,Pending_Customer,Phone,2,0,1
25474,2025-01-25,How To,Callback,Phone,2,0,1
25475,2025-01-07,Provisioning Issue,OK,Chat,2,0,1
25476,2025-01-30,Update,OK,Phone,5,1,0
25477,2025-01-25,Download/Install,Pending_Agent,Chat,1,0,1
25478,2025-01-31,How To,Received,Chat,2,0,1
25479,2025-01-20,How To,Pending_Customer,Phone,2,0,1
25480,2025-01-02,Download/Install,Pending_Agent,Phone,3,0,0
25481,2025-01-06,Download/Install,Callback,Phone,3,0,0
25482,2025-01-24,Update,OK,Phone,1,0,1
25483,2025-01-21,Activation Issue,Received,Phone,2,0,1
25484,2025-01-03,Activation Issue,Callback,Phone,5,1,0
25485,2025-01-31,Update,OK,Phone,5,1,0
25486,2025-01-07,Update,Pending_Agent,Phone,2,0,1
25487,2025-01-31,Download/Install,Pending_Customer,Chat,1,0,1
25488,2025-01-30,Download/Install,Callback,Phone,5,1,0
25489,2025-01-06,Provisioning Issue,Pending_Customer,Phone,1,0,1
25490,2025-01-02,Download/Install,Pending_Customer,Phone,2,0,1
25491,2025-01-26,Activation Issue,Callback,Chat,4,1,0
25492,2025-01-26,Provisioning Issue,Callback,Chat,2,0,1
25493,2025-01-10,How To,Pending_Customer,Chat,5,1,0
25494,2025-01-12,Update,Received,Phone,5,1,0
25495,2025-01-15,Provisioning Issue,OK,Phone,4,1,0
25496,2025-01-28,Update,Received,Chat,4,1,0
25497,2025-01-07,Provisioning Issue,Pending_Agent,Chat,2,0,1
25498,2025-01-01,Activation Issue,Received,Chat,2,0,1
25499,2025-01-18,How To,OK,Phone,1,0,1
25500,2025-01-09,Update,Received,Phone,5,1,0
25501,2025-01-04,How To,OK,Phone,5,1,0
25502,2025-01-04,Download/Install,Pending_Agent,Phone,2,0,1
25503,2025-01-04,Provisioning Issue,Callback,Phone,4,1,0
25504,2025-01-04,Activation Issue,OK,Chat,2,0,1
25505,2025-01-25,Download/Install,Callback,Phone,2,0,1
25506,2025-01-02,Activation Issue,Pending_Agent,Chat,2,0,1
25507,2025-01-12,Provisioning Issue,Pending_Agent,Chat,2,0,1
25508,2025-01-12,How To,Pending_Customer,Chat,1,0,1
25509,2025-01-04,Provisioning Issue,Received,Chat,1,0,1
25510,2025-01-10,Download/Install,Pending_Agent,Chat,2,0,1
25511,2025-01-17,Download/Install,Pending_Agent,Phone,3,0,0
25512,2025-01-27,Provisioning Issue,Received,Phone,3,0,0
25513,2025-01-14,Download/Install,Received,Phone,3,0,0
25514,2025-01-21,Provisioning Issue,Received,Chat,3,0,0
25515,2025-01-20,How To,Pending_Customer,Chat,4,1,0
25516,2025-01-09,Update,OK,Chat,4,1,0
25517,2025-01-29,How To,OK,Phone,4,1,0
25518,2025-01-28,Download/Install,Pending_Agent,Phone,3,0,0
25519,2025-01-12,How To,Callback,Phone,5,1,0
25520,2025-01-03,How To,Pending_Agent,Phone,3,0,0
25521,2025-01-05,Activation Issue,Received,Phone,4,1,0
25522,2025-01-02,Download/Install,OK,Phone,4,1,0
25523,2025-01-04,How To,Pending_Agent,Chat,2,0,1
25524,2025-01-08,Update,Pending_Agent,Chat,3,0,0
25525,2025-01-20,Provisioning Issue,Received,Phone,3,0,0
25526,2025-01-07,Activation Issue,Pending_Agent,Phone,5,1,0
25527,2025-01-14,Provisioning Issue,Pending_Agent,Phone,4,1,0
25528,2025-01-06,Provisioning Issue,Received,Phone,3,0,0
25529,2025-01-03,Download/Install,Callback,Chat,4,1,0
25530,2025-01-10,Activation Issue,Pending_Agent,Chat,1,0,1
25531,2025-01-27,Download/Install,Callback,Phone,1,0,1
25532,2025-01-22,Activation Issue,OK,Phone,1,0,1
25533,2025-01-04,How To,Callback,Phone,3,0,0
25534,2025-01-05,Activation Issue,Received,Phone,5,1,0
25535,2025-01-30,Activation Issue,OK,Chat,3,0,0
25536,2025-01-25,Update,OK,Chat,3,0,0
25537,2025-01-27,Update,OK,Phone,3,0,0
25538,2025-01-09,Update,OK,Chat,1,0,1
25539,2025-01-06,Update,Pending_Customer,Chat,4,1,0
25540,2025-01-06,Update,Received,Phone,4,1,0
25541,2025-01-15,How To,OK,Chat,2,0,1
25542,2025-01-15,Update,OK,Phone,4,1,0
25543,2025-01-25,Activation Issue,Pending_Customer,Chat,4,1,0
25544,2025-01-28,Download/Install,Callback,Phone,4,1,0
25545,2025-01-21,Update,OK,Phone,4,1,0
25546,2025-01-15,Provisioning Issue,Pending_Agent,Chat,2,0,1
25547,2025-01-24,Activation Issue,OK,Chat,2,0,1
25548,2025-01-08,Update,Pending_Agent,Chat,5,1,0
25549,2025-01-09,Update,Pending_Customer,Chat,5,1,0
25550,2025-01-04,Download/Install,Pending_Agent,Phone,5,1,0
25551,2025-01-21,Download/Install,Callback,Chat,1,0,1
25552,2025-01-01,How To,Received,Phone,1,0,1
25553,2025-01-03,Download/Install,Pending_Customer,Phone,1,0,1
25554,2025-01-11,Update,OK,Phone,5,1,0
25555,2025-01-27,Provisioning Issue,Received,Phone,4,1,0
25556,2025-01-10,Activation Issue,OK,Chat,1,0,1
25557,2025-01-18,Update,Callback,Phone,3,0,0
25558,2025-01-16,Update,Pending_Agent,Phone,5,1,0
25559,2025-01-18,How To,Callback,Chat,1,0,1
25560,2025-01-14,Update,Received,Chat,3,0,0
25561,2025-01-13,Update,OK,Phone,4,1,0
25562,2025-01-17,Activation Issue,Callback,Chat,5,1,0
25563,2025-01-09,Activation Issue,Pending_Customer,Chat,3,0,0
25564,2025-01-12,Download/Install,OK,Phone,3,0,0
25565,2025-01-12,How To,OK,Phone,3,0,0
25566,2025-01-08,Download/Install,Pending_Customer,Chat,1,0,1
25567,2025-01-29,Provisioning Issue,Pending_Customer,Phone,5,1,0
25568,2025-01-04,Download/Install,Callback,Chat,3,0,0
25569,2025-01-15,How To,Pending_Customer,Chat,5,1,0
25570,2025-01-29,Update,Pending_Customer,Phone,2,0,1
25571,2025-01-29,How To,Pending_Agent,Phone,3,0,0
25572,2025-01-16,Provisioning Issue,OK,Phone,5,1,0
25573,2025-01-18,Download/Install,Pending_Customer,Chat,2,0,1
25574,2025-01-03,Activation Issue,Received,Phone,2,0,1
25575,2025-01-10,Download/Install,Pending_Agent,Chat,2,0,1
25576,2025-01-09,How To,Pending_Agent,Chat,5,1,0
25577,2025-01-05,Update,OK,Chat,4,1,0
25578,2025-01-19,Provisioning Issue,Pending_Customer,Phone,2,0,1
25579,2025-01-26,How To,Pending_Customer,Phone,2,0,1
25580,2025-01-30,Activation Issue,Received,Chat,5,1,0
25581,2025-01-04,Download/Install,Pending_Agent,Phone,4,1,0
25582,2025-01-14,Provisioning Issue,OK,Phone,5,1,0
25583,2025-01-10,Update,Received,Chat,1,0,1
25584,2025-01-02,How To,Pending_Agent,Chat,3,0,0
25585,2025-01-27,Provisioning Issue,Received,Chat,3,0,0
25586,2025-01-07,Provisioning Issue,OK,Chat,4,1,0
25587,2025-01-20,Activation Issue,OK,Phone,5,1,0
25588,2025-01-13,Download/Install,Pending_Agent,Phone,4,1,0
25589,2025-01-05,Update,Pending_Customer,Phone,2,0,1
25590,2025-01-13,Update,OK,Phone,1,0,1
25591,2025-01-21,Update,Pending_Customer,Phone,5,1,0
25592,2025-01-22,How To,OK,Phone,1,0,1
25593,2025-01-03,Update,Pending_Agent,Phone,1,0,1
25594,2025-01-22,Provisioning Issue,Callback,Phone,5,1,0
25595,2025-01-05,Update,Received,Chat,2,0,1
25596,2025-01-05,Update,Pending_Customer,Chat,1,0,1
25597,2025-01-19,Activation Issue,Received,Phone,5,1,0
25598,2025-01-03,Update,Callback,Chat,1,0,1
25599,2025-01-28,Activation Issue,Pending_Agent,Phone,3,0,0
25600,2025-01-21,How To,Callback,Phone,3,0,0
25601,2025-01-30,Activation Issue,OK,Phone,2,0,1
25602,2025-01-17,Download/Install,Received,Chat,5,1,0
25603,2025-01-24,Update,Callback,Chat,1,0,1
25604,2025-01-02,Activation Issue,Callback,Phone,1,0,1
25605,2025-01-29,Provisioning Issue,Pending_Agent,Chat,2,0,1
25606,2025-01-05,Update,OK,Phone,4,1,0
25607,2025-01-02,Update,Received,Chat,3,0,0
25608,2025-01-24,How To,Callback,Phone,2,0,1
25609,2025-01-07,Update,Received,Phone,5,1,0
25610,2025-01-01,How To,Pending_Agent,Phone,5,1,0
25611,2025-01-01,Update,Received,Phone,1,0,1
25612,2025-01-27,Provisioning Issue,OK,Chat,3,0,0
25613,2025-01-20,Activation Issue,OK,Chat,5,1,0
25614,2025-01-16,Activation Issue,Callback,Chat,2,0,1
25615,2025-01-04,Provisioning Issue,Received,Phone,5,1,0
25616,2025-01-12,How To,Pending_Agent,Chat,1,0,1
25617,2025-01-13,Provisioning Issue,Received,Phone,2,0,1
25618,2025-01-30,Update,Pending_Agent,Chat,2,0,1
25619,2025-01-03,Provisioning Issue,Pending_Agent,Phone,2,0,1
25620,2025-01-15,Update,Received,Phone,4,1,0
25621,2025-01-30,How To,Pending_Customer,Phone,5,1,0
25622,2025-01-27,How To,Pending_Agent,Chat,1,0,1
25623,2025-01-07,Provisioning Issue,Received,Phone,1,0,1
25624,2025-01-14,Download/Install,Callback,Chat,5,1,0
25625,2025-01-17,Download/Install,OK,Phone,5,1,0
25626,2025-01-23,Update,Callback,Phone,3,0,0
25627,2025-01-09,Update,Received,Chat,3,0,0
25628,2025-01-21,Update,Callback,Chat,1,0,1
25629,2025-01-06,Update,Pending_Customer,Phone,2,0,1
25630,2025-01-11,Download/Install,OK,Phone,3,0,0
25631,2025-01-06,How To,OK,Chat,4,1,0
25632,2025-01-04,How To,Pending_Agent,Chat,3,0,0
25633,2025-01-13,Activation Issue,Callback,Chat,3,0,0
25634,2025-01-01,Provisioning Issue,Received,Phone,4,1,0
25635,2025-01-31,Activation Issue,OK,Phone,4,1,0
25636,2025-01-28,Activation Issue,Callback,Phone,1,0,1
25637,2025-01-27,Activation Issue,Pending_Customer,Chat,3,0,0
25638,2025-01-02,Activation Issue,Callback,Phone,4,1,0
25639,2025-01-22,Update,Callback,Phone,2,0,1
25640,2025-01-03,Download/Install,Callback,Chat,4,1,0
25641,2025-01-09,Download/Install,Pending_Agent,Phone,2,0,1
25642,2025-01-10,Download/Install,Pending_Customer,Chat,2,0,1
25643,2025-01-19,Activation Issue,Pending_Agent,Phone,2,0,1
25644,2025-01-21,Activation Issue,Callback,Phone,3,0,0
25645,2025-01-13,Activation Issue,Pending_Customer,Chat,4,1,0
25646,2025-01-24,How To,Pending_Customer,Chat,1,0,1
25647,2025-01-27,Update,Received,Phone,3,0,0
25648,2025-01-14,How To,Pending_Customer,Chat,1,0,1
25649,2025-01-30,Provisioning Issue,Pending_Agent,Chat,2,0,1
25650,2025-01-06,How To,OK,Chat,1,0,1
25651,2025-01-10,Activation Issue,Callback,Phone,4,1,0
25652,2025-01-26,Provisioning Issue,Pending_Customer,Chat,4,1,0
25653,2025-01-04,Activation Issue,OK,Chat,5,1,0
25654,2025-01-29,Update,OK,Phone,1,0,1
25655,2025-01-07,Download/Install,Pending_Agent,Phone,4,1,0
25656,2025-01-16,How To,Pending_Customer,Chat,2,0,1
25657,2025-01-07,Provisioning Issue,OK,Phone,2,0,1
25658,2025-01-23,Provisioning Issue,Pending_Customer,Chat,5,1,0
25659,2025-01-16,Update,Received,Chat,2,0,1
25660,2025-01-15,How To,Pending_Customer,Phone,1,0,1
25661,2025-01-16,Activation Issue,Pending_Agent,Chat,3,0,0
25662,2025-01-05,Update,OK,Chat,5,1,0
25663,2025-01-07,Provisioning Issue,Pending_Agent,Chat,2,0,1
25664,2025-01-13,Activation Issue,Received,Chat,1,0,1
25665,2025-01-07,How To,Received,Phone,1,0,1
25666,2025-01-31,Provisioning Issue,Pending_Agent,Phone,4,1,0
25667,2025-01-28,Download/Install,Pending_Agent,Phone,3,0,0
25668,2025-01-12,Provisioning Issue,Received,Phone,2,0,1
25669,2025-01-25,Provisioning Issue,Callback,Phone,5,1,0
25670,2025-01-26,Update,Pending_Agent,Phone,5,1,0
25671,2025-01-20,Download/Install,Received,Chat,3,0,0
25672,2025-01-03,Update,Received,Chat,1,0,1
25673,2025-01-15,Provisioning Issue,Received,Chat,1,0,1
25674,2025-01-15,Download/Install,Callback,Chat,3,0,0
25675,2025-01-06,How To,Pending_Customer,Chat,5,1,0
25676,2025-01-05,How To,Callback,Phone,3,0,0
25677,2025-01-31,Download/Install,Received,Chat,1,0,1
25678,2025-01-01,Download/Install,Received,Chat,2,0,1
25679,2025-01-04,Activation Issue,Pending_Customer,Chat,2,0,1
25680,2025-01-25,How To,Received,Phone,5,1,0
25681,2025-01-03,Provisioning Issue,OK,Chat,5,1,0
25682,2025-01-13,Activation Issue,Callback,Chat,3,0,0
25683,2025-01-12,Update,Received,Chat,3,0,0
25684,2025-01-17,How To,Callback,Chat,1,0,1
25685,2025-01-14,Update,Pending_Agent,Phone,1,0,1
25686,2025-01-10,Provisioning Issue,Pending_Customer,Phone,4,1,0
25687,2025-01-31,Update,Pending_Agent,Chat,2,0,1
25688,2025-01-22,Provisioning Issue,Callback,Phone,3,0,0
25689,2025-01-20,Download/Install,Callback,Phone,3,0,0
25690,2025-01-01,Activation Issue,Received,Phone,3,0,0
25691,2025-01-14,Download/Install,Pending_Customer,Chat,1,0,1
25692,2025-01-22,Provisioning Issue,Pending_Agent,Chat,5,1,0
25693,2025-01-21,How To,Pending_Customer,Phone,2,0,1
25694,2025-01-27,Activation Issue,Pending_Customer,Chat,4,1,0
25695,2025-01-04,Provisioning Issue,Received,Chat,1,0,1
25696,2025-01-14,Download/Install,Pending_Customer,Phone,2,0,1
25697,2025-01-06,Provisioning Issue,Pending_Agent,Phone,5,1,0
25698,2025-01-17,Download/Install,Received,Chat,1,0,1
25699,2025-01-31,Activation Issue,Pending_Customer,Chat,4,1,0
25700,2025-01-07,Activation Issue,Callback,Phone,3,0,0
25701,2025-01-06,Update,Callback,Chat,4,1,0
25702,2025-01-08,Update,Pending_Agent,Chat,5,1,0
25703,2025-01-23,Provisioning Issue,Pending_Customer,Chat,2,0,1
25704,2025-01-12,Activation Issue,Callback,Phone,5,1,0
25705,2025-01-21,Activation Issue,Callback,Chat,1,0,1
25706,2025-01-11,Activation Issue,Pending_Customer,Phone,3,0,0
25707,2025-01-29,Download/Install,Callback,Chat,1,0,1
25708,2025-01-20,Provisioning Issue,OK,Phone,2,0,1
25709,2025-01-18,Activation Issue,OK,Phone,3,0,0
25710,2025-01-13,Update,Received,Phone,5,1,0
25711,2025-01-23,Update,OK,Phone,2,0,1
25712,2025-01-08,Activation Issue,Pending_Agent,Chat,1,0,1
25713,2025-01-23,Update,Pending_Customer,Chat,4,1,0
25714,2025-01-30,Provisioning Issue,Pending_Customer,Phone,2,0,1
25715,2025-01-08,Activation Issue,Pending_Customer,Phone,5,1,0
25716,2025-01-08,Download/Install,OK,Phone,1,0,1
25717,2025-01-23,Download/Install,Callback,Chat,5,1,0
25718,2025-01-22,Provisioning Issue,Callback,Phone,5,1,0
25719,2025-01-22,Activation Issue,Received,Chat,5,1,0
25720,2025-01-16,Provisioning Issue,Received,Chat,3,0,0
25721,2025-01-18,Activation Issue,OK,Chat,5,1,0
25722,2025-01-22,How To,Pending_Customer,Phone,3,0,0
25723,2025-01-27,How To,OK,Phone,3,0,0
25724,2025-01-21,Provisioning Issue,Received,Chat,4,1,0
25725,2025-01-24,Download/Install,OK,Phone,2,0,1
25726,2025-01-24,How To,Pending_Agent,Phone,3,0,0
25727,2025-01-08,Provisioning Issue,Pending_Customer,Phone,2,0,1
25728,2025-01-11,Update,Pending_Agent,Phone,2,0,1
25729,2025-01-13,Update,Pending_Agent,Phone,3,0,0
25730,2025-01-11,Download/Install,Received,Chat,1,0,1
25731,2025-01-26,How To,Pending_Customer,Chat,3,0,0
25732,2025-01-30,Update,Pending_Customer,Phone,1,0,1
25733,2025-01-03,Activation Issue,OK,Chat,2,0,1
25734,2025-01-30,How To,Received,Chat,4,1,0
25735,2025-01-21,Provisioning Issue,OK,Chat,1,0,1
25736,2025-01-31,Download/Install,Received,Chat,1,0,1
25737,2025-01-09,Download/Install,Pending_Customer,Phone,5,1,0
25738,2025-01-04,Download/Install,Pending_Agent,Chat,5,1,0
25739,2025-01-21,Provisioning Issue,Callback,Chat,5,1,0
25740,2025-01-14,Download/Install,Received,Chat,4,1,0
25741,2025-01-04,Update,Pending_Customer,Chat,1,0,1
25742,2025-01-24,Provisioning Issue,OK,Phone,1,0,1
25743,2025-01-11,Update,OK,Phone,3,0,0
25744,2025-01-24,Download/Install,Pending_Customer,Phone,4,1,0
25745,2025-01-10,Provisioning Issue,OK,Phone,1,0,1
25746,2025-01-08,How To,OK,Phone,1,0,1
25747,2025-01-15,How To,Pending_Agent,Chat,4,1,0
25748,2025-01-15,How To,Pending_Agent,Chat,1,0,1
25749,2025-01-10,Update,Pending_Customer,Phone,3,0,0
25750,2025-01-28,Update,OK,Phone,2,0,1
25751,2025-01-08,Download/Install,Received,Chat,2,0,1
25752,2025-01-03,Update,OK,Chat,5,1,0
25753,2025-01-07,Download/Install,Callback,Phone,4,1,0
25754,2025-01-21,Update,Pending_Customer,Chat,5,1,0
25755,2025-01-22,Download/Install,Received,Phone,3,0,0
25756,2025-01-16,Activation Issue,Callback,Chat,3,0,0
25757,2025-01-18,Activation Issue,Received,Chat,3,0,0
25758,2025-01-22,How To,Pending_Customer,Phone,5,1,0
25759,2025-01-29,Update,OK,Chat,2,0,1
25760,2025-01-20,How To,Received,Chat,4,1,0
25761,2025-01-31,How To,Callback,Chat,5,1,0
25762,2025-01-04,How To,Pending_Customer,Chat,5,1,0
25763,2025-01-10,Download/Install,OK,Phone,2,0,1
25764,2025-01-19,Activation Issue,Callback,Phone,2,0,1
25765,2025-01-11,Update,Callback,Phone,5,1,0
25766,2025-01-16,Provisioning Issue,Pending_Agent,Chat,5,1,0
25767,2025-01-01,Update,Callback,Phone,4,1,0
25768,2025-01-24,Activation Issue,Pending_Customer,Phone,2,0,1
25769,2025-01-28,How To,Received,Phone,5,1,0
25770,2025-01-17,Download/Install,Callback,Phone,3,0,0
25771,2025-01-24,How To,Callback,Phone,4,1,0
25772,2025-01-25,How To,OK,Phone,1,0,1
25773,2025-01-05,How To,OK,Phone,5,1,0
25774,2025-01-27,How To,Callback,Phone,1,0,1
25775,2025-01-09,Provisioning Issue,Received,Phone,3,0,0
25776,2025-01-10,Update,Pending_Agent,Chat,5,1,0
25777,2025-01-14,How To,OK,Chat,5,1,0
25778,2025-01-08,How To,Callback,Phone,4,1,0
25779,2025-01-23,Update,Received,Phone,3,0,0
25780,2025-01-28,How To,OK,Phone,3,0,0
25781,2025-01-25,How To,Pending_Agent,Chat,2,0,1
25782,2025-01-29,Download/Install,Pending_Agent,Phone,2,0,1
25783,2025-01-30,Download/Install,OK,Phone,4,1,0
25784,2025-01-28,Update,Received,Phone,2,0,1
25785,2025-01-14,How To,Received,Chat,2,0,1
25786,2025-01-13,Activation Issue,Pending_Agent,Phone,3,0,0
25787,2025-01-16,Download/Install,Pending_Agent,Phone,4,1,0
25788,2025-01-17,Provisioning Issue,Pending_Agent,Chat,2,0,1
25789,2025-01-03,Provisioning Issue,Pending_Customer,Phone,3,0,0
25790,2025-01-16,Activation Issue,Pending_Customer,Chat,4,1,0
25791,2025-01-08,Download/Install,Received,Phone,2,0,1
25792,2025-01-15,Provisioning Issue,Pending_Agent,Phone,1,0,1
25793,2025-01-22,How To,Received,Chat,4,1,0
25794,2025-01-19,Activation Issue,OK,Phone,3,0,0
25795,2025-01-17,How To,Callback,Phone,1,0,1
25796,2025-01-20,Download/Install,Callback,Chat,1,0,1
25797,2025-01-15,Download/Install,Pending_Agent,Chat,2,0,1
25798,2025-01-05,Download/Install,Callback,Phone,3,0,0
25799,2025-01-27,How To,Callback,Chat,5,1,0
25800,2025-01-03,Update,Received,Phone,3,0,0
25801,2025-01-30,Download/Install,Callback,Phone,1,0,1
25802,2025-01-12,Provisioning Issue,Pending_Customer,Phone,1,0,1
25803,2025-01-06,Download/Install,OK,Chat,1,0,1
25804,2025-01-19,How To,Callback,Phone,1,0,1
25805,2025-01-01,Provisioning Issue,OK,Chat,4,1,0
